Customer_ID,Customer_Name,Gender,Senior_Citizen,Partner,Dependents,Contract_Type,Churn_Flag
C003000,Blake Johnson,male,0,No,No,month-to-month,No
C003001,Taylor Marshall,male,0,No,No,month-to-month,No
C003002,Angela Dorsey,male,0,Yes,No,one year,No
C003003,Ryan Becker,male,0,No,No,month-to-month,Yes
C003004,Jordan Thompson,male,1,Yes,No,two year,No
C003005,Andrew English,female,1,No,No,month-to-month,Yes
C003006,Michael Nicholson,male,0,No,No,month-to-month,Yes
C003007,George Hall,female,1,Yes,No,month-to-month,Yes
C003008,Shawn May,female,0,No,No,month-to-month,Yes
C003009,Walter Collins,female,0,Yes,No,two year,No
C003010,Lorraine Logan,female,0,No,No,month-to-month,No
C003011,Christopher Hall,male,0,No,No,month-to-month,No
C003012,Taylor Webb,male,1,Yes,No,month-to-month,No
C003013,David Shelton,female,0,No,No,month-to-month,No
C003014,Brenda Hampton,female,0,No,No,two year,No
C003015,Matthew Miller,male,0,Yes,Yes,month-to-month,Yes
C003016,Cassidy Ford,female,0,No,No,two year,No
C003017,Amber Maldonado,male,0,Yes,Yes,month-to-month,No
C003018,Brandon Fuller,male,0,No,No,one year,Yes
C003019,James Fox,male,0,No,No,one year,No
C003020,James Spencer,female,1,Yes,No,month-to-month,No
C003021,Katherine Phelps,male,0,Yes,No,month-to-month,No
C003022,Joshua Burnett,female,0,No,No,month-to-month,No
C003023,Brenda Hall,female,0,No,No,month-to-month,Yes
C003024,Cheryl Hancock,male,0,No,No,month-to-month,No
C003025,Jeremy Brown,female,0,Yes,No,two year,No
C003026,Douglas Warner,female,1,No,No,month-to-month,No
C003027,Michael Powell,female,0,No,No,month-to-month,No
C003028,Jack Hughes,male,1,Yes,No,one year,No
C003029,Cheryl Olsen,male,1,No,No,month-to-month,Yes
C003030,Alexander Johnston,male,0,No,No,month-to-month,No
C003031,Douglas Pacheco,female,0,No,No,month-to-month,Yes
C003032,Gregory Lawrence,male,0,No,No,month-to-month,No
C003033,Kenneth Jones,female,0,No,No,one year,No
C003034,Catherine Sharp,female,0,No,No,two year,No
C003035,Brandy Gilbert,male,0,Yes,Yes,one year,No
C003036,Mark Bennett,female,0,Yes,Yes,one year,No
C003037,Curtis Morales,female,0,Yes,Yes,month-to-month,No
C003038,William Adams,male,1,Yes,No,month-to-month,Yes
C003039,Travis Garcia,male,0,No,No,two year,No
C003040,Brandon Gilmore,male,0,No,No,one year,No
C003041,Laura Vincent,female,1,Yes,No,two year,No
C003042,Karen Warren,female,0,Yes,Yes,one year,No
C003043,Samantha Maxwell,female,0,Yes,Yes,month-to-month,No
C003044,Adam Anderson,male,0,No,Yes,two year,No
C003045,Rebecca Rodriguez,female,1,No,No,month-to-month,Yes
C003046,Tammy Williams,male,0,No,Yes,month-to-month,No
C003047,Tyler Cabrera,male,0,Yes,No,month-to-month,Yes
C003048,Erik Jackson,female,0,Yes,Yes,month-to-month,Yes
C003049,Robert Dickerson,female,0,No,No,month-to-month,No
C003050,Derek Monroe,male,1,Yes,Yes,one year,No
C003051,Brandon Moore,male,0,No,No,month-to-month,No
C003052,Brittany Daniel,female,1,Yes,No,month-to-month,Yes
C003053,Barbara Myers,female,0,No,No,month-to-month,No
C003054,Joseph Greene,male,0,No,No,month-to-month,No
C003055,Kathleen Graham,male,0,No,No,month-to-month,Yes
C003056,Heidi Arroyo,female,0,No,No,one year,No
C003057,Zachary Mcknight,female,1,Yes,No,month-to-month,No
C003058,Daniel Porter,female,1,Yes,No,month-to-month,Yes
C003059,Tracy Weiss,male,0,No,No,month-to-month,No
C003060,Kristen Fisher,male,0,Yes,Yes,one year,No
C003061,Shane Hudson,male,1,Yes,No,month-to-month,No
C003062,Ronald Cooke,male,0,Yes,Yes,month-to-month,No
C003063,Daniel Snyder,female,0,No,No,month-to-month,Yes
C003064,Timothy Martin,male,0,Yes,No,month-to-month,Yes
C003065,Tiffany Williams,male,0,No,No,one year,No
C003066,Jamie Ramos,male,1,Yes,Yes,two year,No
C003067,Nicholas Murray,male,0,Yes,Yes,one year,No
C003068,Lisa Mccormick,male,0,Yes,Yes,two year,No
C003069,Lisa Davis,female,1,No,No,two year,No
C003070,Allison Johnson,female,0,Yes,Yes,two year,No
C003071,Austin Murray,male,0,Yes,Yes,two year,No
C003072,Benjamin Scott,male,0,No,No,month-to-month,No
C003073,John Spencer,male,1,Yes,Yes,one year,No
C003074,Megan Stevenson,female,0,No,No,month-to-month,Yes
C003075,Scott Stewart,male,0,No,No,month-to-month,No
C003076,Shannon Davis,female,0,Yes,No,month-to-month,No
C003077,Wendy Noble,female,0,Yes,Yes,one year,No
C003078,Sherri Garcia,female,0,Yes,No,one year,No
C003079,Susan Rogers,female,0,Yes,Yes,two year,No
C003080,Courtney Zhang,female,0,Yes,Yes,two year,No
C003081,Amanda Burns,female,0,No,No,month-to-month,No
C003082,Jennifer Mendoza,female,0,No,No,month-to-month,No
C003083,Gary Hodge,male,0,No,No,month-to-month,Yes
C003084,David Coleman,male,0,No,No,month-to-month,Yes
C003085,Charles Bradshaw,male,0,Yes,Yes,one year,No
C003086,Teresa Barnett,male,0,Yes,Yes,month-to-month,Yes
C003087,Anthony Mason,female,0,No,No,one year,No
C003088,Bradley Smith,male,1,Yes,No,one year,No
C003089,Monica Juarez,male,0,No,No,month-to-month,No
C003090,Cheryl Ponce,male,0,Yes,Yes,two year,No
C003091,Randall Gonzalez,female,0,Yes,Yes,two year,No
C003092,Anthony Morgan,male,0,Yes,Yes,two year,No
C003093,Lisa Williams,female,0,Yes,Yes,two year,No
C003094,Vanessa Armstrong,male,0,No,No,month-to-month,Yes
C003095,Cory Harrison,female,0,Yes,Yes,one year,No
C003096,Julie Gay,female,0,No,No,month-to-month,No
C003097,Kristen Wagner,male,0,No,No,one year,No
C003098,Rodney Jones,male,0,No,No,month-to-month,No
C003099,Bernard Fowler,male,0,No,No,month-to-month,No
C003100,Michael Lewis,male,0,Yes,No,one year,No
C003101,Susan Watson,male,0,Yes,No,month-to-month,No
C003102,James Valdez,male,0,Yes,Yes,month-to-month,No
C003103,Thomas Curtis,male,0,Yes,Yes,two year,No
C003104,Jeremy Wallace,male,0,No,No,month-to-month,No
C003105,Christopher Dean,male,0,Yes,Yes,two year,No
C003106,Christina Powers,male,0,Yes,Yes,one year,No
C003107,Sandra Lee,male,0,Yes,No,two year,No
C003108,Manuel Hill,female,0,No,No,month-to-month,Yes
C003109,Helen Keller,female,0,No,No,one year,No
C003110,Bradley Baird,female,0,Yes,Yes,two year,No
C003111,Xavier Thompson,male,1,No,No,two year,No
C003112,Brandon Trujillo,female,0,No,No,one year,No
C003113,Sarah Garcia,male,0,Yes,No,one year,Yes
C003114,Jody Esparza,female,1,Yes,No,month-to-month,No
C003115,Jacqueline Turner,male,0,Yes,No,two year,No
C003116,Ashley Harvey,male,0,Yes,Yes,one year,No
C003117,Timothy Graham,male,0,No,No,month-to-month,No
C003118,Alexandra Colon,male,1,Yes,No,month-to-month,No
C003119,Melanie Williams,male,0,No,No,month-to-month,No
C003120,Cynthia Phillips,female,0,Yes,Yes,month-to-month,Yes
C003121,James Johnson,female,0,No,No,month-to-month,Yes
C003122,Kevin Lynch,female,1,No,No,month-to-month,Yes
C003123,Lynn Garza,female,0,Yes,Yes,month-to-month,No
C003124,Samuel Brown,female,0,No,No,month-to-month,No
C003125,Emily Gaines,female,1,No,No,month-to-month,Yes
C003126,Collin Choi,male,0,No,No,two year,No
C003127,Ronald Pierce,male,0,Yes,Yes,one year,No
C003128,Angelica Moon,male,0,Yes,No,two year,No
C003129,Robert Collins,male,0,Yes,Yes,two year,No
C003130,Robert Clarke,male,0,Yes,No,two year,No
C003131,Joanna Browning,male,0,Yes,Yes,one year,No
C003132,Kathleen Thompson,male,0,Yes,Yes,two year,No
C003133,Brandon Morgan,male,0,No,No,month-to-month,No
C003134,Kristin Hale,male,0,No,No,month-to-month,No
C003135,Charles Anderson,female,0,No,No,month-to-month,Yes
C003136,Christopher Hall,male,0,No,No,two year,No
C003137,Peter Burnett,male,0,No,No,month-to-month,No
C003138,Tara Howell,male,0,Yes,No,one year,No
C003139,Donna Simmons,male,0,Yes,No,two year,No
C003140,Ashley Thompson,male,0,No,No,month-to-month,No
C003141,Lydia Jackson,male,0,No,No,one year,No
C003142,Erika Allen,female,0,Yes,Yes,one year,No
C003143,Sergio Green,male,0,No,No,two year,No
C003144,Kristy Crawford,female,0,No,No,one year,No
C003145,Kristin Alexander,male,0,Yes,No,two year,No
C003146,Amy Weaver,male,0,Yes,Yes,two year,No
C003147,Megan Cortez,male,0,No,Yes,one year,No
C003148,Sarah Mclaughlin,male,0,Yes,Yes,two year,No
C003149,Gregory Navarro,female,1,Yes,No,month-to-month,Yes
C003150,Joshua Ortiz,male,0,Yes,Yes,month-to-month,Yes
C003151,Jeremiah Valenzuela,female,0,Yes,Yes,month-to-month,Yes
C003152,Fernando Moody,male,0,No,Yes,two year,No
C003153,Darrell Suarez,female,1,No,No,one year,No
C003154,Paul Parsons,male,0,No,No,two year,No
C003155,Tiffany Gaines,female,0,No,No,month-to-month,No
C003156,Ethan Carroll,male,0,No,No,month-to-month,No
C003157,Chelsey Johnson,female,1,No,No,one year,No
C003158,Jesse Jenkins,female,0,No,No,month-to-month,No
C003159,Annette Mendez,female,0,No,No,month-to-month,No
C003160,Christine King,male,1,Yes,Yes,month-to-month,No
C003161,Michael Lopez,female,0,No,No,one year,No
C003162,Melissa Mills,male,0,Yes,Yes,one year,No
C003163,David Salas,female,0,No,No,two year,No
C003164,Lisa English,female,0,No,No,month-to-month,Yes
C003165,Alexandria Wilson,female,0,Yes,No,month-to-month,No
C003166,Sheryl Clark,male,0,Yes,No,month-to-month,No
C003167,Jennifer Jensen,female,1,Yes,No,one year,No
C003168,Eric Morris,female,1,No,No,two year,No
C003169,Jodi Matthews,male,1,Yes,No,month-to-month,Yes
C003170,Anthony Davis,male,1,Yes,Yes,month-to-month,Yes
C003171,Lisa Moore,female,0,Yes,No,month-to-month,No
C003172,Brittany Pierce,male,0,Yes,Yes,two year,No
C003173,Kurt Castillo,male,0,No,No,one year,No
C003174,Robyn Pope,female,0,No,No,one year,No
C003175,Sandra Jacobs,female,0,Yes,Yes,month-to-month,Yes
C003176,Angela Jones,male,0,No,No,two year,No
C003177,Edwin Barr,female,0,Yes,No,two year,No
C003178,Robert Hanna,male,1,Yes,Yes,one year,Yes
C003179,Jamie Dorsey,male,0,Yes,No,month-to-month,Yes
C003180,Shelly Holt,male,0,Yes,Yes,two year,No
C003181,Paul Cook,female,0,Yes,Yes,month-to-month,Yes
C003182,Ashley Krueger,male,0,No,No,month-to-month,Yes
C003183,Traci Perez,female,1,No,No,one year,No
C003184,Erin Singleton,female,0,Yes,Yes,month-to-month,No
C003185,Michael Banks,male,1,Yes,No,month-to-month,Yes
C003186,Jill Barajas,male,0,No,No,month-to-month,Yes
C003187,Jeremy Munoz,male,0,Yes,Yes,one year,No
C003188,Stacy Hughes,female,1,No,No,month-to-month,Yes
C003189,Lisa Shaw,male,1,No,No,month-to-month,No
C003190,Timothy Finley,female,0,No,No,month-to-month,Yes
C003191,Christopher Miller,female,0,No,No,month-to-month,Yes
C003192,Savannah Anderson,male,0,Yes,Yes,two year,No
C003193,Barbara Gonzalez,female,0,No,No,month-to-month,No
C003194,Jill Love,female,1,No,No,month-to-month,Yes
C003195,Lauren Bauer,male,0,No,No,month-to-month,No
C003196,Mary King,male,0,Yes,Yes,two year,No
C003197,Samuel Hernandez,male,0,Yes,No,one year,No
C003198,Ashley Contreras,male,0,Yes,Yes,one year,Yes
C003199,Scott Sanchez,male,0,Yes,No,month-to-month,No
C003200,Larry Vega,female,0,No,No,month-to-month,Yes
C003201,Billy Garrett,female,0,No,No,month-to-month,No
C003202,Kenneth Knapp,male,0,No,No,month-to-month,No
C003203,Francisco Thompson,male,0,Yes,Yes,two year,No
C003204,Scott Garcia,female,0,Yes,Yes,two year,No
C003205,Krista Miles,female,0,No,No,month-to-month,No
C003206,Katherine Miller,female,0,No,No,month-to-month,Yes
C003207,Roberto Hensley,male,0,No,No,month-to-month,No
C003208,Samantha Hudson,female,0,No,No,month-to-month,Yes
C003209,Christine Mcconnell,female,0,Yes,No,two year,No
C003210,Monica Henderson,female,0,Yes,Yes,one year,No
C003211,Christine Morton,male,0,Yes,Yes,two year,No
C003212,Patricia Salazar,female,0,No,No,month-to-month,Yes
C003213,Peter Scott,male,0,No,No,month-to-month,No
C003214,Derek Huynh,male,1,No,No,month-to-month,Yes
C003215,Shane Miller,male,1,No,No,two year,No
C003216,Michelle Harding,female,0,No,No,one year,No
C003217,Harry Lamb,female,0,No,No,month-to-month,Yes
C003218,Brianna Williams,male,0,No,No,month-to-month,No
C003219,Tommy Walker,male,0,Yes,No,month-to-month,No
C003220,Shannon Hood,male,0,Yes,Yes,month-to-month,Yes
C003221,Russell Wyatt,female,0,Yes,Yes,two year,No
C003222,Michael Wright,male,0,No,No,month-to-month,No
C003223,Crystal White,female,1,No,No,one year,No
C003224,Jasmine Garcia,female,0,No,No,month-to-month,No
C003225,Nicholas Wright,female,0,No,No,month-to-month,No
C003226,Janice Allen,male,0,No,No,one year,No
C003227,Melissa King,male,1,No,No,month-to-month,Yes
C003228,Jordan Blackwell,male,0,No,No,one year,No
C003229,Matthew Johnston,male,0,No,No,month-to-month,No
C003230,Timothy Brewer,male,0,No,No,month-to-month,No
C003231,Philip Benson,male,0,Yes,Yes,one year,No
C003232,Travis Morgan,male,0,No,Yes,one year,No
C003233,Jose Wall,female,0,No,No,month-to-month,Yes
C003234,Anthony Romero,female,1,No,No,one year,No
C003235,Victor Phelps,female,0,Yes,No,month-to-month,No
C003236,Denise Anderson,male,0,Yes,No,two year,No
C003237,John Boyle,male,0,Yes,Yes,month-to-month,Yes
C003238,Victoria Massey,male,1,Yes,Yes,one year,No
C003239,Alexis Johnson,male,0,Yes,Yes,two year,No
C003240,Mary Acosta,male,0,Yes,Yes,two year,No
C003241,Donna Warren,male,0,No,No,month-to-month,No
C003242,Christina Ward,male,0,No,No,month-to-month,No
C003243,Andrew Harmon,female,0,No,No,month-to-month,No
C003244,Samantha Davis,male,0,No,No,month-to-month,No
C003245,Cynthia Diaz,female,0,No,No,month-to-month,Yes
C003246,Emily Mata,female,0,No,No,two year,No
C003247,Cynthia Gray,male,1,No,No,one year,No
C003248,Logan Weaver,male,0,Yes,No,month-to-month,No
C003249,Thomas Salinas,male,0,Yes,Yes,month-to-month,No
C003250,Lisa Perez,male,0,No,No,month-to-month,Yes
C003251,Margaret Brown,female,0,Yes,No,month-to-month,No
C003252,Hannah Smith,female,0,No,No,two year,No
C003253,Charles Osborn,female,0,No,Yes,month-to-month,No
C003254,Tyrone Payne,male,0,Yes,No,two year,No
C003255,Joseph Gay,male,0,No,No,month-to-month,No
C003256,Randy Johnston,female,0,Yes,No,two year,No
C003257,Ryan Jordan,male,0,No,No,month-to-month,No
C003258,Brooke Guerra,female,0,No,No,month-to-month,No
C003259,Thomas Simon,male,1,Yes,No,month-to-month,No
C003260,Javier Robinson,male,0,Yes,Yes,one year,No
C003261,Cameron Garcia,male,0,Yes,Yes,two year,No
C003262,Jason Martin,female,0,Yes,Yes,month-to-month,Yes
C003263,David Harris,male,0,No,No,month-to-month,Yes
C003264,Wesley Le,male,1,Yes,No,month-to-month,Yes
C003265,Erica Cooper,male,1,Yes,No,month-to-month,No
C003266,Ruben Owens,female,0,No,No,two year,No
C003267,Bethany Davis,female,0,Yes,Yes,month-to-month,No
C003268,Robert Wilson,female,1,No,No,month-to-month,Yes
C003269,Michael Andrade,male,0,No,No,two year,No
C003270,John Case,female,0,No,No,month-to-month,Yes
C003271,Megan Diaz,male,0,No,No,month-to-month,No
C003272,Amanda Wiggins,male,0,Yes,Yes,month-to-month,No
C003273,Jennifer Shields,female,0,Yes,Yes,two year,No
C003274,Jerry Brooks,female,0,Yes,No,month-to-month,No
C003275,Kristin Lewis,male,0,Yes,Yes,month-to-month,No
C003276,Elaine Lynch,female,0,No,No,one year,No
C003277,Matthew Scott,male,0,Yes,No,two year,No
C003278,Megan Goodwin,male,1,No,No,month-to-month,No
C003279,Jeffrey Hill,female,1,Yes,No,two year,No
C003280,Lisa Osborn,female,0,No,No,two year,No
C003281,Jacob Marsh,female,0,No,No,month-to-month,No
C003282,Jessica Bartlett,male,0,No,No,month-to-month,Yes
C003283,Jacqueline Stevenson,female,0,Yes,Yes,two year,No
C003284,Julie Martinez,female,0,No,No,month-to-month,No
C003285,Jonathan Brown,female,1,Yes,No,two year,No
C003286,John Gomez,male,1,Yes,Yes,two year,No
C003287,Julie Perez,female,1,No,No,month-to-month,No
C003288,Lucas Stark,male,0,Yes,No,two year,No
C003289,Bradley Smith,female,0,No,No,one year,No
C003290,Megan Lin,female,0,No,No,month-to-month,No
C003291,Daniel Bartlett,male,0,Yes,Yes,two year,No
C003292,David Gardner,male,0,Yes,Yes,month-to-month,No
C003293,Eric Wheeler,female,0,Yes,No,month-to-month,No
C003294,Natalie Ryan,male,1,No,No,month-to-month,Yes
C003295,Jeremy Kelly,male,0,No,No,two year,No
C003296,Isaiah Maldonado,female,0,No,No,month-to-month,No
C003297,Kayla Rose,female,0,No,Yes,month-to-month,Yes
C003298,Scott Moore,female,0,Yes,Yes,two year,No
C003299,Victor Friedman,male,0,No,No,month-to-month,No
C003300,Jodi Martin,female,0,No,No,month-to-month,Yes
C003301,Dana Smith,male,0,Yes,No,month-to-month,Yes
C003302,Daniel Woodard,female,0,Yes,Yes,two year,No
C003303,Colleen Summers,male,0,Yes,Yes,two year,No
C003304,Mary Le,female,0,No,No,month-to-month,No
C003305,Nathan Williams,male,0,No,No,month-to-month,No
C003306,Kelly Valdez,male,0,No,No,one year,No
C003307,Jeff Lewis,male,0,No,No,month-to-month,No
C003308,Angela Holloway,male,0,Yes,No,one year,No
C003309,Shannon Ayala,male,0,No,No,month-to-month,No
C003310,Scott Moody,male,0,No,No,month-to-month,Yes
C003311,Caitlin Ford,female,0,No,No,month-to-month,Yes
C003312,Derrick Santana,female,0,Yes,No,month-to-month,Yes
C003313,David Rodriguez,male,0,Yes,No,one year,Yes
C003314,Allison Stewart,female,0,Yes,No,two year,No
C003315,Cindy Howard,female,0,Yes,Yes,month-to-month,No
C003316,Brenda Long,male,0,No,No,month-to-month,Yes
C003317,Anna Pope,female,0,Yes,No,one year,No
C003318,Jessica Patrick,male,0,No,No,month-to-month,Yes
C003319,Tina Patterson,male,0,Yes,Yes,two year,No
C003320,Joshua Jones,female,0,Yes,Yes,month-to-month,No
C003321,Susan Drake,male,0,Yes,Yes,month-to-month,No
C003322,Kari Garcia,female,0,No,No,month-to-month,Yes
C003323,Luis Lewis,male,0,No,Yes,one year,No
C003324,Martin Harper,female,1,No,No,one year,Yes
C003325,Deanna Brown,male,0,Yes,Yes,two year,No
C003326,Debra Green,female,0,Yes,No,month-to-month,No
C003327,Jessica Wagner,female,0,Yes,Yes,one year,No
C003328,Jessica Beck,male,0,No,No,two year,No
C003329,Louis Jacobson,female,0,Yes,Yes,two year,No
C003330,Kathleen Douglas,male,0,No,No,one year,No
C003331,Amber Johnson,female,0,Yes,Yes,two year,No
C003332,Cheryl Parker,female,0,No,Yes,two year,No
C003333,John Campos,female,0,No,No,month-to-month,No
C003334,Tracey Flores,male,0,Yes,No,month-to-month,No
C003335,Cynthia Bell,male,0,No,No,one year,No
C003336,Cynthia Campos,female,0,Yes,Yes,month-to-month,No
C003337,Katherine Dillon,female,0,Yes,Yes,month-to-month,No
C003338,Lauren Palmer,male,0,No,No,one year,Yes
C003339,David Thompson,female,1,Yes,No,two year,No
C003340,Gregory Phillips,female,0,No,No,month-to-month,Yes
C003341,Andrea Dickson,male,0,Yes,Yes,two year,No
C003342,Rachel Trujillo,female,0,Yes,No,two year,No
C003343,Christopher Martin,male,0,No,No,month-to-month,Yes
C003344,Russell Padilla,female,0,Yes,Yes,two year,No
C003345,Christopher Lewis,male,0,No,No,month-to-month,No
C003346,Hannah Jackson,male,0,Yes,No,two year,No
C003347,Jason Caldwell,male,0,Yes,No,month-to-month,Yes
C003348,Donna Greene,male,0,No,No,month-to-month,Yes
C003349,Joseph Price,male,0,No,No,one year,Yes
C003350,Ryan Gallagher,male,0,No,No,two year,Yes
C003351,Shelley Haas,female,0,Yes,No,two year,No
C003352,Paul Williams,male,0,Yes,Yes,one year,No
C003353,Nicole Bailey,male,1,No,No,month-to-month,No
C003354,Jason Pacheco,female,0,No,No,month-to-month,No
C003355,Candice Chavez,female,0,No,No,month-to-month,Yes
C003356,Rachel Parks,female,0,Yes,Yes,one year,No
C003357,Kathleen Hill,male,0,Yes,No,month-to-month,Yes
C003358,James Hopkins,male,0,Yes,No,two year,No
C003359,Vicki Vasquez,female,0,Yes,No,month-to-month,No
C003360,Olivia Bennett,male,0,Yes,Yes,two year,No
C003361,Kelsey Kirk,male,0,No,No,one year,No
C003362,Alexander Hopkins,male,0,No,No,month-to-month,No
C003363,Tonya Davis,female,0,No,No,two year,No
C003364,Guy Bautista,female,0,Yes,Yes,month-to-month,Yes
C003365,Joshua Garcia,male,1,Yes,No,month-to-month,Yes
C003366,Brian Anderson,female,0,Yes,Yes,month-to-month,No
C003367,Melissa Lee,male,0,Yes,Yes,one year,Yes
C003368,Lindsey Haynes,male,0,Yes,Yes,month-to-month,No
C003369,Rhonda Norton,female,0,Yes,No,one year,Yes
C003370,Brian Miller,male,0,Yes,Yes,two year,No
C003371,Shawn Johnson,female,0,Yes,Yes,one year,No
C003372,Melissa Carey,female,0,Yes,Yes,month-to-month,No
C003373,Tyrone Brown,female,1,No,No,month-to-month,Yes
C003374,Mark Kelly,male,1,Yes,Yes,month-to-month,No
C003375,Carrie Parrish,male,0,Yes,Yes,one year,No
C003376,Suzanne Mahoney,male,0,No,No,month-to-month,Yes
C003377,Eric Savage,male,0,No,No,month-to-month,No
C003378,Jesus Ashley,male,0,No,No,two year,No
C003379,Randy Hanson,female,1,No,No,one year,Yes
C003380,Shawn Rivera,female,0,Yes,No,two year,No
C003381,Mary Melendez,female,0,Yes,Yes,one year,Yes
C003382,Kaitlin Chen,female,0,No,No,month-to-month,No
C003383,Michael Mendoza,male,0,No,No,month-to-month,Yes
C003384,Edward Stewart,female,0,Yes,Yes,one year,No
C003385,Joseph Jackson,female,0,No,No,two year,No
C003386,Sharon Snyder,female,0,Yes,Yes,one year,No
C003387,Sherri Spence,male,0,Yes,No,two year,No
C003388,Heidi Morse,female,0,Yes,Yes,two year,No
C003389,Cody Hansen,female,0,Yes,Yes,two year,No
C003390,Dylan Obrien,male,0,No,Yes,two year,No
C003391,Alfred Esparza,male,0,No,No,month-to-month,No
C003392,Kenneth Beasley,female,0,No,No,month-to-month,No
C003393,Jose Hines,female,0,No,No,two year,No
C003394,Adam Harding,female,0,No,Yes,one year,Yes
C003395,Lydia Austin,male,0,No,No,two year,No
C003396,Seth Martin,male,0,No,No,month-to-month,Yes
C003397,Sheila Small,female,0,Yes,No,one year,No
C003398,Jasmine Bean,male,0,Yes,Yes,two year,No
C003399,Kathryn Thomas,male,0,No,No,one year,No
C003400,Stanley Wilson,male,0,Yes,Yes,two year,No
C003401,Michelle Martin,male,1,Yes,No,month-to-month,Yes
C003402,Brittany Mcclure,female,0,No,No,month-to-month,Yes
C003403,Tonya Reyes,male,0,No,No,month-to-month,Yes
C003404,Chad Woodward,male,0,Yes,No,month-to-month,Yes
C003405,Rodney Taylor,male,0,Yes,No,two year,No
C003406,Ashley Miller,female,0,No,No,month-to-month,No
C003407,Justin Bridges,male,0,Yes,No,one year,Yes
C003408,James Johnson,male,0,No,Yes,two year,No
C003409,Cameron Martin,female,0,Yes,No,two year,No
C003410,Alan Powell,male,0,Yes,Yes,one year,No
C003411,Meagan Baker,male,0,No,Yes,two year,No
C003412,Jeff Sandoval,female,0,No,No,month-to-month,Yes
C003413,Brittany Woods,male,0,No,Yes,two year,No
C003414,Chelsey Hensley,female,0,No,No,month-to-month,No
C003415,Laura Moody,female,0,No,No,month-to-month,Yes
C003416,Justin Dalton,female,0,No,Yes,one year,No
C003417,Carla Graham,female,0,No,No,one year,No
C003418,Ivan Hale,male,0,No,No,month-to-month,No
C003419,Anthony Ford,male,0,No,No,month-to-month,Yes
C003420,Jennifer Ruiz,male,1,No,No,one year,No
C003421,Jessica Tucker,female,0,No,No,month-to-month,Yes
C003422,Jared Adams,female,0,Yes,No,one year,No
C003423,Hannah Peterson,female,0,Yes,Yes,one year,No
C003424,James Simpson,male,0,No,No,month-to-month,No
C003425,Oscar Knight,female,1,No,No,month-to-month,No
C003426,Joseph Clark,female,1,No,No,one year,No
C003427,Donna Martin,male,0,Yes,Yes,one year,No
C003428,Leah Carroll,female,0,Yes,Yes,month-to-month,Yes
C003429,Ashley Thompson,male,0,Yes,Yes,month-to-month,No
C003430,Matthew Sawyer,male,0,Yes,Yes,month-to-month,Yes
C003431,James Delgado,male,1,No,No,month-to-month,No
C003432,Melissa Gomez,female,0,No,No,month-to-month,Yes
C003433,Candace Harrington,female,0,Yes,No,one year,No
C003434,Melissa Vang,male,0,No,No,month-to-month,No
C003435,Meghan Snyder,male,0,Yes,No,two year,No
C003436,Ashley Walters,female,0,No,No,two year,No
C003437,Matthew White,female,0,No,No,month-to-month,Yes
C003438,Jeffrey Hicks,male,0,Yes,No,month-to-month,No
C003439,Ashley Thomas,female,0,No,No,month-to-month,No
C003440,Ashlee Cox,female,0,No,No,month-to-month,Yes
C003441,Logan Hale,male,0,No,No,month-to-month,Yes
C003442,Steven Mitchell,female,0,Yes,No,one year,No
C003443,Elizabeth Reyes,male,0,Yes,Yes,two year,No
C003444,Adrian Evans,male,1,No,No,month-to-month,Yes
C003445,James Quinn,male,0,No,No,month-to-month,No
C003446,Joshua Potter,male,0,No,No,one year,No
C003447,Lisa Jackson,female,0,No,Yes,month-to-month,No
C003448,Adrian Skinner,female,0,No,No,two year,No
C003449,William Potter,male,1,No,No,month-to-month,Yes
C003450,Cody Larson,female,1,No,No,month-to-month,No
C003451,Kathryn Silva,male,0,Yes,Yes,one year,No
C003452,Alfred Ross,male,0,No,No,one year,No
C003453,William King,male,0,Yes,Yes,two year,No
C003454,Paul Walker,male,1,Yes,No,month-to-month,Yes
C003455,Ashley Marshall,female,1,No,No,month-to-month,No
C003456,Dorothy Lucas,male,0,No,No,two year,No
C003457,Nancy Martinez,female,0,No,No,month-to-month,No
C003458,Charles Lee,female,0,No,No,one year,No
C003459,Richard Hunter,male,0,Yes,No,one year,No
C003460,James Lopez,male,0,No,No,month-to-month,No
C003461,Justin Torres,male,0,Yes,No,month-to-month,No
C003462,Theresa Castillo,female,0,Yes,No,one year,No
C003463,Vicki Garcia,female,1,No,No,month-to-month,No
C003464,Ashley Stuart,female,0,Yes,Yes,month-to-month,No
C003465,Tyler Miller,female,1,No,No,month-to-month,Yes
C003466,Eric Weiss,female,0,No,No,month-to-month,Yes
C003467,Samantha Pace,female,0,Yes,Yes,two year,No
C003468,Dana Tate,female,0,Yes,Yes,one year,No
C003469,Erika Harrison,female,0,No,No,month-to-month,No
C003470,Andrew Hill,male,0,No,No,two year,No
C003471,Robert Trujillo,male,0,Yes,No,two year,No
C003472,Becky Figueroa,female,1,No,No,month-to-month,Yes
C003473,Chad Moore,female,0,No,No,one year,No
C003474,Tracy Shelton,female,1,Yes,No,month-to-month,No
C003475,Scott King,female,0,No,No,month-to-month,Yes
C003476,Steven Gray,female,0,Yes,No,one year,No
C003477,Daniel Torres,female,0,No,No,month-to-month,No
C003478,Michelle Nelson,female,0,No,Yes,one year,No
C003479,Eduardo Lynch,female,0,No,Yes,month-to-month,No
C003480,Steven Barajas,male,0,No,No,month-to-month,No
C003481,Tim Miller,female,0,Yes,No,two year,No
